            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459377.845138889, A.D. 2021-Jun-12 08:17:00.0000, -8.853159781412782E+06, -6.836245056899960E+07, -4.919160951161087E+06,  3.863224981477374E+01, -2.929550075454403E+00, -3.782674801157763E+00,
2459380.845138889, A.D. 2021-Jun-15 08:17:00.0000,  1.217834112448824E+06, -6.820590960514104E+07, -5.830062123084422E+06,  3.890476170871963E+01,  4.158940141031450E+00, -3.228414639580201E+00,
2459383.845138889, A.D. 2021-Jun-18 08:17:00.0000,  1.122400868418959E+07, -6.619850600490950E+07, -6.583768504469994E+06,  3.812249744090457E+01,  1.133899112291231E+01, -2.569917651636395E+00,
2459386.845138889, A.D. 2021-Jun-21 08:17:00.0000,  2.088339522508808E+07, -6.232721772866111E+07, -7.153350973669112E+06,  3.621504443623187E+01,  1.852460831151266E+01, -1.807752306971506E+00,
2459389.845138889, A.D. 2021-Jun-24 08:17:00.0000,  2.989243929652200E+07, -5.660455211136349E+07, -7.511986583942622E+06,  3.308631363921815E+01,  2.560221249840839E+01, -9.423858957015501E-01,
2459392.845138889, A.D. 2021-Jun-27 08:17:00.0000,  3.791952522023125E+07, -4.907791978941093E+07, -7.633130571017528E+06,  2.861655953288118E+01,  3.241260123558244E+01,  2.415611650113014E-02,
2459395.845138889, A.D. 2021-Jun-30 08:17:00.0000,  4.459968269268794E+07, -3.984444198326632E+07, -7.491240795195898E+06,  2.267021967760602E+01,  3.872679657542081E+01,  1.085597312187204E+00,
2459398.845138889, A.D. 2021-Jul-03 08:17:00.0000,  4.953270129933517E+07, -2.907293091399559E+07, -7.063400958128784E+06,  1.511571551799271E+01,  4.421486181900720E+01,  2.227045791091346E+00,
2459401.845138889, A.D. 2021-Jul-06 08:17:00.0000,  5.228900823167292E+07, -1.703466605791984E+07, -6.332374706525567E+06,  5.867732844640371E+00,  4.841014860971679E+01,  3.418194174811383E+00,
2459404.845138889, A.D. 2021-Jul-09 08:17:00.0000,  5.243102843191935E+07, -4.142927803283660E+06, -5.291795561921225E+06, -5.032802234920069E+00,  5.068068929536913E+01,  4.603645713946406E+00,
2459407.845138889, A.D. 2021-Jul-12 08:17:00.0000,  4.956180404160652E+07,  9.004075828692721E+06, -3.954134605151377E+06, -1.728690667170311E+01,  5.023917078636438E+01,  5.691637845294807E+00,
2459410.845138889, A.D. 2021-Jul-15 08:17:00.0000,  4.341401308893216E+07,  2.159414226312569E+07, -2.361241381722248E+06, -3.016337961261041E+01,  4.625245419583121E+01,  6.547016122037743E+00,
2459413.845138889, A.D. 2021-Jul-18 08:17:00.0000,  3.398204396453199E+07,  3.262150551777091E+07, -5.947894573179241E+05, -4.236311850856173E+01,  3.812375879644886E+01,  7.001847241173142E+00,
2459416.845138889, A.D. 2021-Jul-21 08:17:00.0000,  2.166489387078547E+07,  4.100376633064528E+07,  1.220170763442682E+06, -5.210932965464078E+01,  2.593800773465484E+01,  6.900086366678144E+00,
2459419.845138889, A.D. 2021-Jul-24 08:17:00.0000,  7.334656503977280E+06,  4.581213256480187E+07,  2.927744269536559E+06, -5.764581527014139E+01,  1.082682548596737E+01,  6.173111307549463E+00,
2459422.845138889, A.D. 2021-Jul-27 08:17:00.0000, -7.767065678165194E+06,  4.653966007861756E+07,  4.372613364770032E+06, -5.799991258606298E+01, -5.166335076096044E+00,  4.898685162497200E+00,
2459425.845138889, A.D. 2021-Jul-30 08:17:00.0000, -2.230507760505853E+07,  4.325129905873981E+07,  5.437608686854448E+06, -5.344202946868555E+01, -1.982469759525877E+01,  3.282760858835545E+00,
2459428.845138889, A.D. 2021-Aug-02 08:17:00.0000, -3.515545541577058E+07,  3.651676954425562E+07,  6.066189020405056E+06, -4.523708536508272E+01, -3.157463195404910E+01,  1.569961420502443E+00,
2459431.845138889, A.D. 2021-Aug-05 08:17:00.0000, -4.557861531966965E+07,  2.719006087462616E+07,  6.260298170960449E+06, -3.497008969756619E+01, -3.979615946324537E+01, -4.365800901607919E-02,
2459434.845138889, A.D. 2021-Aug-08 08:17:00.0000, -5.322436430080079E+07,  1.618138630161300E+07,  6.062193064435281E+06, -2.399815796757769E+01, -4.461594766078922E+01, -1.443960632595843E+00,
2459437.845138889, A.D. 2021-Aug-11 08:17:00.0000, -5.803961591014649E+07,  4.311979970651157E+06,  5.534112993385238E+06, -1.324849048477081E+01, -4.653507406662348E+01, -2.586841265550397E+00,
2459440.845138889, A.D. 2021-Aug-14 08:17:00.0000, -6.015859481211286E+07, -7.743094066373679E+06,  4.743534650355584E+06, -3.256094796801221E+00, -4.614528699500838E+01, -3.471579734998215E+00,
2459443.845138889, A.D. 2021-Aug-17 08:17:00.0000, -5.981596733292875E+07, -1.945702314568943E+07,  3.755033557094166E+06,  5.718590889889607E+00, -4.398440447904056E+01, -4.118234953757199E+00,
2459446.845138889, A.D. 2021-Aug-20 08:17:00.0000, -5.729052760327790E+07, -3.042953886544376E+07,  2.626892266473928E+06,  1.357973166117703E+01, -4.048821022901434E+01, -4.553626855996246E+00,
2459449.845138889, A.D. 2021-Aug-23 08:17:00.0000, -5.287331881546555E+07, -4.035977906736024E+07,  1.410393784699306E+06,  2.031842388950728E+01, -3.598993576164128E+01, -4.804169254838094E+00,
2459452.845138889, A.D. 2021-Aug-26 08:17:00.0000, -4.685188215428495E+07, -4.902171668496159E+07,  1.503846218478717E+05,  2.596454808651409E+01, -3.073711160782422E+01, -4.892830356658186E+00,
2459455.845138889, A.D. 2021-Aug-29 08:17:00.0000, -3.950414697024779E+07, -5.624455429243312E+07, -1.113683554228831E+06,  3.055899670004709E+01, -2.491160798290070E+01, -4.838222903819346E+00,
2459458.845138889, A.D. 2021-Sep-01 08:17:00.0000, -3.109777030980408E+07, -6.189810493036121E+07, -2.346619865760610E+06,  3.413828157439778E+01, -1.864764526267030E+01, -4.654664017482864E+00,
2459461.845138889, A.D. 2021-Sep-04 08:17:00.0000, -2.189247379418096E+07, -6.588243178535059E+07, -3.516433260544196E+06,  3.672609318416788E+01, -1.204663672794974E+01, -4.352613900330160E+00,
2459464.845138889, A.D. 2021-Sep-07 08:17:00.0000, -1.214404251982727E+07, -6.812096581416373E+07, -4.593403320803169E+06,  3.832850384842585E+01, -5.189320816436348E+00, -3.939227350037380E+00,
2459467.845138889, A.D. 2021-Sep-10 08:17:00.0000, -2.109309888631274E+06, -6.855652116651571E+07, -5.549297465003204E+06,  3.893093099636352E+01,  1.853828079726546E+00, -3.418926074045343E+00,
2459470.845138889, A.D. 2021-Sep-13 08:17:00.0000,  7.948186235126640E+06, -6.714990961119609E+07, -6.356738982540570E+06,  3.849589097650475E+01,  9.012755961570836E+00, -2.793997126632565E+00,
2459473.845138889, A.D. 2021-Sep-16 08:17:00.0000,  1.775202680840329E+07, -6.388116760319993E+07, -6.988740819174349E+06,  3.696122457672495E+01,  1.620729228729293E+01, -2.065291115652507E+00,
2459476.845138889, A.D. 2021-Sep-19 08:17:00.0000,  2.700636120564668E+07, -5.875375605730164E+07, -7.418447963200424E+06,  3.423909843344354E+01,  2.333449350847065E+01, -1.233164606314052E+00,
2459479.845138889, A.D. 2021-Sep-22 08:17:00.0000,  3.538931133270131E+07, -5.180249169121052E+07, -7.619180520209104E+06,  3.021694095038787E+01,  3.025221176585366E+01, -2.989084127631880E-01,
2459482.845138889, A.D. 2021-Sep-25 08:17:00.0000,  4.254712693208187E+07, -4.310642149107087E+07, -7.564949576914109E+06,  2.476289933423853E+01,  3.675709153001316E+01,  7.329539036296495E-01,
2459485.845138889, A.D. 2021-Sep-28 08:17:00.0000,  4.809085021261696E+07, -3.280828279601140E+07, -7.231741395118358E+06,  1.774086381048478E+01,  4.255563559481940E+01,  1.850923406963666E+00,
2459488.845138889, A.D. 2021-Oct-01 08:17:00.0000,  5.159902972527143E+07, -2.114230940997363E+07, -6.600038539550589E+06,  9.044016488714824E+00,  4.722926878111882E+01,  3.030593356499296E+00,
2459491.845138889, A.D. 2021-Oct-04 08:17:00.0000,  5.263298085143731E+07, -8.471154866989912E+06, -5.659236949373903E+06, -1.339221520611277E+00,  5.020119846430747E+01,  4.225891816342756E+00,
2459494.845138889, A.D. 2021-Oct-07 08:17:00.0000,  5.077509767593502E+07,  4.671131289482621E+06, -4.414672124188880E+06, -1.321097621172585E+01,  5.072876903309663E+01,  5.357980238172122E+00,
2459497.845138889, A.D. 2021-Oct-10 08:17:00.0000,  4.570362657957372E+07,  1.754262667544456E+07, -2.897458746520744E+06, -2.599925911989218E+01,  4.797242359099575E+01,  6.305784837602715E+00,
2459500.845138889, A.D. 2021-Oct-13 08:17:00.0000,  3.731206121986674E+07,  2.919293945210107E+07, -1.175491260903403E+06, -3.859440795614810E+01,  4.121606751237818E+01,  6.909001349079318E+00,
2459503.845138889, A.D. 2021-Oct-16 08:17:00.0000,  2.585529795542679E+07,  3.854434993561395E+07,  6.397803553492799E+05, -4.934109498697948E+01,  3.027241472720229E+01,  7.000486021727356E+00,
2459506.845138889, A.D. 2021-Oct-19 08:17:00.0000,  1.205406104255263E+07,  4.458819781570516E+07,  2.399820256658046E+06, -5.639736822093712E+01,  1.591748140020681E+01,  6.474695456416428E+00,
2459509.845138889, A.D. 2021-Oct-22 08:17:00.0000, -2.945944595869134E+06,  4.665579160103930E+07,  3.944891665582340E+06, -5.845903273965433E+01, -4.325853538896762E-02,  5.359538388846399E+00,
2459512.845138889, A.D. 2021-Oct-25 08:17:00.0000, -1.780398429967277E+07,  4.462376817638171E+07,  5.141931231528947E+06, -5.538669040159699E+01, -1.534843460873592E+01,  3.827022346437594E+00,
2459515.845138889, A.D. 2021-Oct-28 08:17:00.0000, -3.130039632890050E+07,  3.891820788467740E+07,  5.913880626696128E+06, -4.818891262339822E+01, -2.815176818426893E+01,  2.120534913554510E+00,
2459518.845138889, A.D. 2021-Oct-31 08:17:00.0000, -4.256352468871343E+07,  3.032847379685946E+07,  6.245289900817826E+06, -3.842194518150568E+01, -3.752870723217500E+01,  4.583790750415648E-01,
2459521.845138889, A.D. 2021-Nov-03 08:17:00.0000, -5.112455207036375E+07,  1.976722016738642E+07,  6.167735603232891E+06, -2.755502572330695E+01, -4.340448773111743E+01, -1.018565991048165E+00,
2459524.845138889, A.D. 2021-Nov-06 08:17:00.0000, -5.684670782507522E+07,  8.094410041906109E+06,  5.738946318364276E+06, -1.665813438289362E+01, -4.619696512077252E+01, -2.246299776329060E+00,
2459527.845138889, A.D. 2021-Nov-09 08:17:00.0000, -5.981462827669282E+07, -3.965482373975372E+06,  5.025887921205586E+06, -6.381544361775279E+00, -4.649057075736384E+01, -3.212932675036974E+00,
2459530.845138889, A.D. 2021-Nov-12 08:17:00.0000, -6.023807334641211E+07, -1.583942191294506E+07,  4.094628323400046E+06,  2.938826352564607E+00, -4.484934073214868E+01, -3.933743466236345E+00,
2459533.845138889, A.D. 2021-Nov-15 08:17:00.0000, -5.838606369874407E+07, -2.708915853040747E+07,  3.005656953797325E+06,  1.116403450111036E+01, -4.174360774399247E+01, -4.434421714568098E+00,
2459536.845138889, A.D. 2021-Nov-18 08:17:00.0000, -5.454803659713873E+07, -3.738457660678722E+07,  1.812499513590232E+06,  1.826357287059889E+01, -3.753836076769902E+01, -4.741995111889242E+00,
2459539.845138889, A.D. 2021-Nov-21 08:17:00.0000, -4.901370405003307E+07, -4.647784513956028E+07,  5.619827998865135E+05,  2.425861252986212E+01, -3.250664917930163E+01, -4.880718581422610E+00,
2459542.845138889, A.D. 2021-Nov-24 08:17:00.0000, -4.206438574714616E+07, -5.418213484552342E+07, -7.048211139327660E+05,  2.918863216875575E+01, -2.684946793779570E+01, -4.870638241173507E+00,
2459545.845138889, A.D. 2021-Nov-27 08:17:00.0000, -3.397092414580067E+07, -6.035545009822753E+07, -1.951464906259716E+06,  3.309273690303338E+01, -2.071467649423037E+01, -4.727423834896225E+00,
2459548.845138889, A.D. 2021-Nov-30 08:17:00.0000, -2.499524059996806E+07, -6.488898175281375E+07, -3.145031488335419E+06,  3.599941797123298E+01, -1.421286167160064E+01, -4.462725694137729E+00,
2459551.845138889, A.D. 2021-Dec-03 08:17:00.0000, -1.539389500636027E+07, -6.769917552658232E+07, -4.255159334844261E+06,  3.792083918084646E+01, -7.430252352092401E+00, -4.084706008931264E+00,
2459554.845138889, A.D. 2021-Dec-06 08:17:00.0000, -5.422798861933704E+06, -6.872285722374439E+07, -5.253211813910104E+06,  3.884937310704755E+01, -4.395660884443474E-01, -3.598607465140840E+00,
2459557.845138889, A.D. 2021-Dec-09 08:17:00.0000,  4.657324603439695E+06, -6.791502081048450E+07, -6.111595592680100E+06,  3.875516216409881E+01,  6.690095376799301E+00, -3.007338170822810E+00,
2459560.845138889, A.D. 2021-Dec-12 08:17:00.0000,  1.457491884045817E+07, -6.524918897163338E+07, -6.803237760663074E+06,  3.758418964378132E+01,  1.388307906392620E+01, -2.312125550565870E+00,
2459563.845138889, A.D. 2021-Dec-15 08:17:00.0000,  2.404114137322885E+07, -6.072058933858225E+07, -7.301253508407917E+06,  3.525695198441466E+01,  2.104537865062665E+01, -1.513359003977056E+00,
2459566.845138889, A.D. 2021-Dec-18 08:17:00.0000,  3.274322514782172E+07, -5.435276967225779E+07, -7.578877766350735E+06,  3.166857120073016E+01,  2.804961799016894E+01, -6.118273397520486E-01,
2459569.845138889, A.D. 2021-Dec-21 08:17:00.0000,  4.033825769559055E+07, -4.620871337546863E+07, -7.609802927843001E+06,  2.669238409161433E+01,  3.471503920826434E+01,  3.893166580454377E-01,
2459572.845138889, A.D. 2021-Dec-24 08:17:00.0000,  4.644875401556046E+07, -3.640797211946572E+07, -7.369172813165357E+06,  2.019111552431785E+01,  4.078087620900342E+01,  1.481355465183791E+00,
2459575.845138889, A.D. 2021-Dec-27 08:17:00.0000,  5.066287370931951E+07, -2.515160619277320E+07, -6.835640671204236E+06,  1.204316229750361E+01,  4.587297136949770E+01,  2.644867847154824E+00,
2459578.845138889, A.D. 2021-Dec-30 08:17:00.0000,  5.254468260435904E+07, -1.275622675272680E+07, -5.995092325361041E+06,  2.196285176749054E+00,  4.946846613572431E+01,  3.841918416873096E+00,
2459581.845138889, A.D. 2022-Jan-02 08:17:00.0000,  5.166361727992396E+07,  3.042168462947269E+05, -4.846763662076049E+06, -9.235217473596796E+00,  5.087584856204983E+01,  5.005513688247888E+00,
2459584.845138889, A.D. 2022-Jan-05 08:17:00.0000,  4.765604190090699E+07,  1.335759084540292E+07, -3.412224951044462E+06, -2.182021374437915E+01,  4.927162985446618E+01,  6.028812986383713E+00,
2459587.845138889, A.D. 2022-Jan-08 08:17:00.0000,  4.033035674608950E+07,  2.551694973717314E+07, -1.746380920155670E+06, -3.463555691826883E+01,  4.386375694148150E+01,  6.762413333610660E+00,
2459590.845138889, A.D. 2022-Jan-11 08:17:00.0000,  2.980922420855815E+07,  3.572996284845959E+07,  5.352229333807342E+04, -4.618429653067002E+01,  3.424166916512823E+01,  7.035453172338329E+00,
2459593.845138889, A.D. 2022-Jan-14 08:17:00.0000,  1.665829187207944E+07,  4.293757357161606E+07,  1.849055070979465E+06, -5.461826850774958E+01,  2.083574331381014E+01,  6.713574956902534E+00,
2459596.845138889, A.D. 2022-Jan-17 08:17:00.0000,  1.902561029625207E+06,  4.633207637051639E+07,  3.480192455509616E+06, -5.837255146969823E+01,  5.150823792853989E+00,  5.776205750463520E+00,
2459599.845138889, A.D. 2022-Jan-20 08:17:00.0000, -1.314623337842397E+07,  4.560219790892003E+07,  4.801175701792926E+06, -5.689575089543462E+01, -1.060418376975052E+01,  4.353275291151871E+00,
2459602.845138889, A.D. 2022-Jan-23 08:17:00.0000, -2.719707527847089E+07,  4.100978502144666E+07,  5.714980877937276E+06, -5.087241394493861E+01, -2.436496257220595E+01,  2.676267489423741E+00,
2459605.845138889, A.D. 2022-Jan-26 08:17:00.0000, -3.925153153022611E+07,  3.325359495266635E+07,  6.187125464545920E+06, -4.176094324396023E+01, -3.489208273007030E+01,  9.802419844899894E-01,
2459608.845138889, A.D. 2022-Jan-29 08:17:00.0000, -4.871409410480908E+07,  2.323019768711733E+07,  6.236251206186489E+06, -3.111069291674491E+01, -4.186954091486133E+01, -5.668592862460304E-01,
2459611.845138889, A.D. 2022-Feb-01 08:17:00.0000, -5.535239461207375E+07,  1.182988743001327E+07,  5.913796989965287E+06, -2.013370192995436E+01, -4.559732296346805E+01, -1.878372975523614E+00,
2459614.845138889, A.D. 2022-Feb-04 08:17:00.0000, -5.919136381169244E+07, -1.748633275432235E+05,  5.285174988646739E+06, -9.607310563976023E+00, -4.663337904935366E+01, -2.928590218531973E+00,
2459617.845138889, A.D. 2022-Feb-07 08:17:00.0000, -6.040903783694936E+07, -1.216291950172379E+07,  4.417474310839302E+06,  4.462008042114264E-02, -4.556075070575311E+01, -3.726276571857451E+00,
2459620.845138889, A.D. 2022-Feb-10 08:17:00.0000, -5.926068170136218E+07, -2.365522083845428E+07,  3.373257921149467E+06,  8.630843820918907E+00, -4.288336824137907E+01, -4.295070021132203E+00,
2459623.845138889, A.D. 2022-Feb-13 08:17:00.0000, -5.603207483856696E+07, -3.428970023388218E+07,  2.208327265969867E+06,  1.609342638854909E+01, -3.899948742848618E+01, -4.662201357482171E+00,
2459626.845138889, A.D. 2022-Feb-16 08:17:00.0000, -5.101422148828845E+07, -4.379451777073663E+07,  9.715897990662884E+05,  2.244142858984585E+01, -3.420977840224286E+01, -4.853072084381568E+00,
2459629.845138889, A.D. 2022-Feb-19 08:17:00.0000, -4.449162276575169E+07, -5.196514264894283E+07, -2.941439549432993E+05,  2.771101727067574E+01, -2.873632613959491E+01, -4.889148188539265E+00,
2459632.845138889, A.D. 2022-Feb-22 08:17:00.0000, -3.673846760902366E+07, -5.864656852896023E+07, -1.551056454782844E+06,  3.194284915875399E+01, -2.274226400373560E+01, -4.787490049670764E+00,
2459635.845138889, A.D. 2022-Feb-25 08:17:00.0000, -2.801924256018424E+07, -6.372029399797327E+07, -2.765203269370794E+06,  3.516963042909670E+01, -1.634867813528503E+01, -4.560992721547747E+00,
2459638.845138889, A.D. 2022-Feb-28 08:17:00.0000, -1.859176692917133E+07, -6.709527311805747E+07, -3.905495161795083E+06,  3.740925456951951E+01, -9.648399651408017E+00, -4.218883571336559E+00,
2459641.845138889, A.D. 2022-Mar-03 08:17:00.0000, -8.711593971927729E+06, -6.870210988388319E+07, -4.942819961524181E+06,  3.866078711824824E+01, -2.717403897418286E+00, -3.767285506106530E+00,
2459644.845138889, A.D. 2022-Mar-06 08:17:00.0000,  1.362742704979360E+06, -6.849001096991582E+07, -5.849312311055087E+06,  3.890178175898248E+01,  4.375115324868521E+00, -3.209794042008724E+00,
2459647.845138889, A.D. 2022-Mar-09 08:17:00.0000,  1.136387478471582E+07, -6.642630541457501E+07, -6.597777414226577E+06,  3.808620603665022E+01,  1.155680688636698E+01, -2.548099231349964E+00,
2459650.845138889, A.D. 2022-Mar-12 08:17:00.0000,  2.100926808002852E+07, -6.249866259112190E+07, -7.161291550481174E+06,  3.614286914331726E+01,  1.874104909618127E+01, -1.782749611171591E+00,
2459653.845138889, A.D. 2022-Mar-15 08:17:00.0000,  2.999460101865360E+07, -5.672050275115216E+07, -7.513036849803388E+06,  3.297491684075432E+01,  2.581315845694152E+01, -9.142328813977976E-01,
2459656.845138889, A.D. 2022-Mar-18 08:17:00.0000,  3.798730589245423E+07, -4.914051439987853E+07, -7.626486603797968E+06,  2.846197081462902E+01,  3.261218926447342E+01,  5.534053992476906E-02,
2459659.845138889, A.D. 2022-Mar-21 08:17:00.0000,  4.462133910765243E+07, -3.985765358340029E+07, -7.476151285607126E+06,  2.246822522799609E+01,  3.890657216365341E+01,  1.119504052448120E+00,
2459662.845138889, A.D. 2022-Mar-24 08:17:00.0000,  4.949545535231888E+07, -2.904337173468142E+07, -7.039236683567332E+06,  1.486275411148502E+01,  4.436272832513404E+01,  2.263007323688553E+00,
2459665.845138889, A.D. 2022-Mar-27 08:17:00.0000,  5.217942487437046E+07, -1.697267427995991E+07, -6.298752271754174E+06,  5.562699737626535E+00,  4.850929484169394E+01,  3.454931293629809E+00,
2459668.845138889, A.D. 2022-Mar-30 08:17:00.0000,  5.223603376079651E+07, -4.063876623427605E+06, -5.248778045554382E+06, -5.385338435763590E+00,  5.070910225317292E+01,  4.638932659425283E+00,
2459671.845138889, A.D. 2022-Apr-02 08:17:00.0000,  4.927075424561232E+07,  9.078559442326363E+06, -3.902521169831455E+06, -1.767183921503504E+01,  5.017113717207288E+01,  5.721979171106888E+00,
2459674.845138889, A.D. 2022-Apr-05 08:17:00.0000,  4.302214269331690E+07,  2.163584794433485E+07, -2.302910560100055E+06, -3.054967800114307E+01,  4.606433622424572E+01,  6.567625759160553E+00,
2459677.845138889, A.D. 2022-Apr-08 08:17:00.0000,  3.349496754485772E+07,  3.259757231062479E+07, -5.329537922441028E+05, -4.270209327696186E+01,  3.780570883031896E+01,  7.007448609837443E+00,
2459680.845138889, A.D. 2022-Apr-11 08:17:00.0000,  2.110234059889352E+07,  4.088215101988676E+07,  1.281069970828783E+06, -5.234339714006526E+01,  2.550826892636947E+01,  6.886887531704337E+00,
2459683.845138889, A.D. 2022-Apr-14 08:17:00.0000,  6.730198917021256E+06,  4.556992031878462E+07,  2.982742532444140E+06, -5.772997389473829E+01,  1.033692483786184E+01,  6.141201188379950E+00,
2459686.845138889, A.D. 2022-Apr-17 08:17:00.0000, -8.372322797453397E+06,  4.617020900864545E+07,  4.417387529482549E+06, -5.792358152410556E+01, -5.646491263482725E+00,  4.852818310633792E+00,
2459689.845138889, A.D. 2022-Apr-20 08:17:00.0000, -2.287235539082757E+07,  4.276547691030253E+07,  5.469483556663262E+06, -5.323220921354137E+01, -2.023439461632681E+01,  3.230391255997628E+00,
2459692.845138889, A.D. 2022-Apr-23 08:17:00.0000, -3.565609155811761E+07,  3.593776893810546E+07,  6.084428627471348E+06, -4.494105361921820E+01, -3.188097712915926E+01,  1.518128880344102E+00,
2459695.845138889, A.D. 2022-Apr-26 08:17:00.0000, -4.599649596214902E+07,  2.654584742655414E+07,  6.265711191111978E+06, -3.463453530400232E+01, -3.999390646008924E+01, -9.023009958253425E-02,
2459698.845138889, A.D. 2022-Apr-29 08:17:00.0000, -5.355406273893093E+07,  1.549883921051221E+07,  6.056482300276009E+06, -2.365793822392394E+01, -4.471669991802430E+01, -1.483015053239111E+00,
2459701.845138889, A.D. 2022-May-02 08:17:00.0000, -5.828298007524921E+07,  3.613981146990967E+06,  5.519323501151860E+06, -1.292517535164456E+01, -4.655662693135137E+01, -2.617849081334942E+00,
2459704.845138889, A.D. 2022-May-05 08:17:00.0000, -6.032165713448418E+07, -8.438344757252416E+06,  4.721713543546282E+06, -2.961045234913948E+00, -4.610527631258577E+01, -3.494938011536139E+00,
2459707.845138889, A.D. 2022-May-08 08:17:00.0000, -5.990679020619567E+07, -2.013556666624298E+07,  3.728067872657881E+06,  5.980505906683985E+00, -4.389770510938342E+01, -4.134712382981384E+00,
2459710.845138889, A.D. 2022-May-11 08:17:00.0000, -5.731791577278763E+07, -3.108084609180962E+07,  2.596456752001245E+06,  1.380726391892554E+01, -4.036642801805816E+01, -4.564058252298279E+00,
2459713.845138889, A.D. 2022-May-14 08:17:00.0000, -5.284614162758838E+07, -4.097594078014406E+07,  1.377954684013646E+06,  2.051208579223960E+01, -3.584177350631382E+01, -4.809314433947726E+00,
2459716.845138889, A.D. 2022-May-17 08:17:00.0000, -4.677877287990816E+07, -4.959676854944132E+07,  1.172270982465111E+05,  2.612551332821448E+01, -3.056897762038396E+01, -4.893322797374186E+00,
2459719.845138889, A.D. 2022-May-20 08:17:00.0000, -3.939341919610715E+07, -5.677396052071141E+07, -1.146421007342182E+06,  3.068848375995020E+01, -2.472820840749527E+01, -4.834561486170111E+00,
2459722.845138889, A.D. 2022-May-23 08:17:00.0000, -3.095745441963406E+07, -6.237838398645882E+07, -2.377911585383996E+06,  3.423721651235324E+01, -1.845248344544748E+01, -4.647222842924997E+00,
2459725.845138889, A.D. 2022-May-26 08:17:00.0000, -2.173041921095654E+07, -6.631089895414368E+07, -3.545336078072447E+06,  3.679492310977574E+01, -1.184241851563807E+01, -4.341658235961940E+00,
2459728.845138889, A.D. 2022-May-29 08:17:00.0000, -1.196805734740185E+07, -6.849557128369652E+07, -4.619030574505121E+06,  3.836708561309342E+01, -4.978291499515208E+00, -3.924930806488049E+00,
2459731.845138889, A.D. 2022-Jun-01 08:17:00.0000, -1.927324399185031E+06, -6.887577020428517E+07, -5.570797480281405E+06,  3.893845371508644E+01,  2.069581336053442E+00, -3.401387945357147E+00,
2459734.845138889, A.D. 2022-Jun-04 08:17:00.0000,  8.127938170055746E+06, -6.741286061619996E+07, -6.373278188993003E+06,  3.847081343801005E+01,  9.230999244841740E+00, -2.773261221865866E+00,
2459737.845138889, A.D. 2022-Jun-07 08:17:00.0000,  1.792081172071277E+07, -6.408751384533403E+07, -6.999492289056472E+06,  3.690122691517708E+01,  1.642529681628260E+01, -2.041369521650738E+00,
2459740.845138889, A.D. 2022-Jun-10 08:17:00.0000,  2.715474132437720E+07, -5.890400827631082E+07, -7.422587360516410E+06,  3.414106903040127E+01,  2.354859697352821E+01, -1.206072357486311E+00,
2459743.845138889, A.D. 2022-Jun-13 08:17:00.0000,  3.550694644876595E+07, -5.189829198716787E+07, -7.615893430624347E+06,  3.007705319619817E+01,  3.045723435353446E+01, -2.687185967726542E-01,
2459746.845138889, A.D. 2022-Jun-16 08:17:00.0000,  4.262261908705031E+07, -4.315103345303623E+07, -7.553457282684037E+06,  2.457689071765441E+01,  3.694555206922745E+01,  7.660199814394737E-01,
2459749.845138889, A.D. 2022-Jun-19 08:17:00.0000,  4.811170823301729E+07, -3.280731386999863E+07, -7.211356752955198E+06,  1.750472728387933E+01,  4.271674599933743E+01,  1.886350153588531E+00,
2459752.845138889, A.D. 2022-Jun-22 08:17:00.0000,  5.155190287794703E+07, -2.110471406428161E+07, -6.570269599834232E+06,  8.755458453102536E+00,  4.734780882720726E+01,  3.067344846299083E+00,
2459755.845138889, A.D. 2022-Jun-25 08:17:00.0000,  5.250442272299837E+07, -8.410504034517469E+06, -5.619961045902295E+06, -1.678058910571667E+00,  5.025670264285591E+01,  4.262095412322008E+00,
2459758.845138889, A.D. 2022-Jun-28 08:17:00.0000,  5.055324889693691E+07,  4.735320673219408E+06, -4.366399194506409E+06, -1.358911643827815E+01,  5.069613979462054E+01,  5.390573183901083E+00,
2459761.845138889, A.D. 2022-Jul-01 08:17:00.0000,  4.538122070301107E+07,  1.758412099693465E+07, -2.841670328805884E+06, -2.639131774831242E+01,  4.782604663371949E+01,  6.330339569881389E+00,
2459764.845138889, A.D. 2022-Jul-04 08:17:00.0000,  3.689073790533891E+07,  2.917979683694854E+07, -1.114953886060113E+06, -3.895689107687988E+01,  4.093968007606591E+01,  6.920193210127005E+00,
2459767.845138889, A.D. 2022-Jul-07 08:17:00.0000,  2.534995876130639E+07,  3.844318867893372E+07,  7.009645695279930E+05, -4.961701422119908E+01,  2.987363456439565E+01,  6.993705366109353E+00,
2459770.845138889, A.D. 2022-Jul-10 08:17:00.0000,  1.149431132052617E+07,  4.437193169503428E+07,  2.456714043329909E+06, -5.653426991533556E+01,  1.543776267894551E+01,  6.448516771490176E+00,
2459773.845138889, A.D. 2022-Jul-13 08:17:00.0000, -3.520171679599518E+06,  4.631183909268634E+07,  3.992795823665081E+06, -5.843323204811900E+01, -5.366481960297380E-01,  5.317288673259304E+00,
2459776.845138889, A.D. 2022-Jul-16 08:17:00.0000, -1.835177771766732E+07,  4.415761282807834E+07,  5.177534281821216E+06, -5.521413754383477E+01, -1.578826910251084E+01,  3.775664545828261E+00,
